business_id,business_name,business_address,business_city,business_state,business_postal_code,business_latitude,business_longitude,business_location,business_phone_number,inspection_id,inspection_date,inspection_score,inspection_type,violation_id,violation_description,risk_category
18047,Las Palmeras,2721 Mission St,San Francisco,CA,94110,37.753463,-122.418536,"(37.753463, -122.418536)",,18047_20180806,08/06/2018 12:00:00 AM,75,Routine - Unscheduled,18047_20180806_103145,Improper storage of equipment utensils or linens,Low Risk
67330,San Tung Restaurant LLC,1031 Irving St,San Francisco,CA,94122,37.763891,-122.468805,"(37.763891, -122.468805)",+14155240828,67330_20180208,02/08/2018 12:00:00 AM,88,Routine - Unscheduled,67330_20180208_103133,Foods not protected from contamination,Moderate Risk
3397,21ST AMENDMENT BREWERY CAFE,563 02nd St,San Francisco,CA,94107,37.782364,-122.392662,"(37.782364, -122.392662)",,3397_20181010,10/10/2018 12:00:00 AM,83,Routine - Unscheduled,3397_20181010_103103,High risk food holding temperature,High Risk
4705,GINO'S GROCERY COMPANY,2500 FILLMORE St,San Francisco,CA,94115,37.792598,-122.434537,"(37.792598, -122.434537)",,4705_20180205,02/05/2018 12:00:00 AM,83,Routine - Unscheduled,4705_20180205_103114,High risk vermin infestation,High Risk
2826,Pena Pachamama,1630 Powell St,San Francisco,CA,94133,37.799718,-122.410677,"(37.799718, -122.410677)",,2826_20180426,04/26/2018 12:00:00 AM,90,Routine - Unscheduled,2826_20180426_103131,Moderate risk vermin infestation,Moderate Risk
29950,Mrs. Fields Cookies,Pier 39  B-06,San Francisco,CA,94133,37.802479,-122.411234,"(37.802479, -122.411234)",,29950_20180523,05/23/2018 12:00:00 AM,98,Routine - Unscheduled,29950_20180523_103144,Unapproved or unmaintained equipment or utensils,Low Risk
67237,La Jefa,445 Bayshore Blvd,San Francisco,CA,94107,37.749871,-122.405648,"(37.749871, -122.405648)",+14155329026,67237_20180914,09/14/2018 12:00:00 AM,51,Routine - Unscheduled,67237_20180914_103102,Unclean hands or improper use of gloves,High Risk
2066,Thai Spice Restaurant,1730 Polk St,San Francisco,CA,94109,37.792677,-122.421036,"(37.792677, -122.421036)",,2066_20180821,08/21/2018 12:00:00 AM,92,Routine - Unscheduled,2066_20180821_103142,Unclean nonfood contact surfaces,Low Risk
2326,IRMA'S PAMPANGA RESTAURANT,2901 16th St,San Francisco,CA,94103,37.765123,-122.417919,"(37.765123, -122.417919)",+14155626688,2326_20180411,04/11/2018 12:00:00 AM,74,Routine - Unscheduled,2326_20180411_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
35805,Hard Knox Cafe,2448 Clement,San Francisco,CA,94121,37.782008,-122.485732,"(37.782008, -122.485732)",,35805_20180514,05/14/2018 12:00:00 AM,90,Routine - Unscheduled,35805_20180514_103156,Permit license or inspection report not posted,Low Risk
48,ART'S CAFE,747 IRVING St,San Francisco,CA,94122,37.764013,-122.465749,"(37.764013, -122.465749)",,48_20180216,02/16/2018 12:00:00 AM,94,Routine - Unscheduled,48_20180216_103120,Moderate risk food holding temperature,Moderate Risk
61592,The Sacred Grounds Cafe,2095 HAYES St,San Francisco,CA,94117,37.773291,-122.450838,"(37.773291, -122.450838)",,61592_20180924,09/24/2018 12:00:00 AM,91,Routine - Unscheduled,61592_20180924_103144,Unapproved or unmaintained equipment or utensils,Low Risk
326,TEN ICHI RESTAURANT,2235 FILLMORE St,San Francisco,CA,94115,37.790333,-122.434144,"(37.790333, -122.434144)",,326_20180123,01/23/2018 12:00:00 AM,81,Routine - Unscheduled,326_20180123_103133,Foods not protected from contamination,Moderate Risk
2501,Posh Bagel,266 Sutter St,San Francisco,CA,94108,37.789718,-122.404974,"(37.789718, -122.404974)",,2501_20180501,05/01/2018 12:00:00 AM,90,Routine - Unscheduled,2501_20180501_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
10540,Slanted Door Restaurant,1 Ferry Building #3,San Francisco,CA,94111,37.795225,-122.39377,"(37.795225, -122.39377)",,10540_20180615,06/15/2018 12:00:00 AM,87,Routine - Unscheduled,10540_20180615_103150,Improper or defective plumbing,Low Risk
2017,THE GROVE FILLMORE,2016 FILLMORE St,San Francisco,CA,94115,37.788147,-122.433637,"(37.788147, -122.433637)",+14155471419,2017_20180123,01/23/2018 12:00:00 AM,89,Routine - Unscheduled,2017_20180123_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
3335,The Bell,1900 Polk St,San Francisco,CA,94109,37.794298,-122.421387,"(37.794298, -122.421387)",,3335_20180817,08/17/2018 12:00:00 AM,85,Routine - Unscheduled,3335_20180817_103120,Moderate risk food holding temperature,Moderate Risk
34418,SPQR,1911 FILLMORE St,San Francisco,CA,94115,37.787295,-122.433535,"(37.787295, -122.433535)",,34418_20180730,07/30/2018 12:00:00 AM,87,Routine - Unscheduled,34418_20180730_103109,Unclean or unsanitary food contact surfaces,High Risk
4914,LA PALMA,2884 24th St,San Francisco,CA,94110,37.752798,-122.409922,"(37.752798, -122.409922)",,4914_20180612,06/12/2018 12:00:00 AM,96,Routine - Unscheduled,4914_20180612_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
5952,IMMACULATE CONCPTION ACADEMY,3625 24th St,San Francisco,CA,94110,37.751923,-122.423558,"(37.751923, -122.423558)",+14155822052,5952_20180226,02/26/2018 12:00:00 AM,98,Routine - Unscheduled,5952_20180226_103144,Unapproved or unmaintained equipment or utensils,Low Risk
36687,Jay's Cheesesteak,3285 21st St,San Francisco,CA,94110,37.756893,-122.420849,"(37.756893, -122.420849)",,36687_20180123,01/23/2018 12:00:00 AM,89,Routine - Unscheduled,36687_20180123_103109,Unclean or unsanitary food contact surfaces,High Risk
70914,Fior d' Italia,2237 Mason St,San Francisco,CA,94133,37.804303,-122.413364,"(37.804303, -122.413364)",,70914_20180820,08/20/2018 12:00:00 AM,80,Routine - Unscheduled,70914_20180820_103120,Moderate risk food holding temperature,Moderate Risk
323,WAYO,1407 VAN NESS Ave,San Francisco,CA,94109,37.788609,-122.42213,"(37.788609, -122.42213)",+14155478369,323_20180802,08/02/2018 12:00:00 AM,98,Routine - Unscheduled,323_20180802_103144,Unapproved or unmaintained equipment or utensils,Low Risk
69799,Lers Ros Thai Noodle,730 Larkin St,San Francisco,CA,94109,37.784741,-122.417754,"(37.784741, -122.417754)",,69799_20181001,10/01/2018 12:00:00 AM,91,Routine - Unscheduled,69799_20181001_103154,Unclean or degraded floors walls or ceilings,Low Risk
68090,Original Joe's,601 Union St,San Francisco,CA,94133,37.800363,-122.409477,"(37.800363, -122.409477)",,68090_20180221,02/21/2018 12:00:00 AM,92,Routine - Unscheduled,68090_20180221_103144,Unapproved or unmaintained equipment or utensils,Low Risk
17947,Um Ma Son,5850 GEARY BLVD,San Francisco,CA,94121,37.780278,-122.482311,"(37.780278, -122.482311)",,17947_20181024,10/24/2018 12:00:00 AM,71,Routine - Unscheduled,17947_20181024_103102,Unclean hands or improper use of gloves,High Risk
10280,TENDERLOIN ELEMENTARY SCHOOL,627 TURK ST,San Francisco,CA,94102,37.782034,-122.419777,"(37.782034, -122.419777)",,10280_20181018,10/18/2018 12:00:00 AM,81,Routine - Unscheduled,10280_20181018_103145,Improper storage of equipment utensils or linens,Low Risk
29610,Lee's Sandwiches,625 Larkin St,San Francisco,CA,94109,37.783664,-122.417635,"(37.783664, -122.417635)",,29610_20181009,10/09/2018 12:00:00 AM,66,Routine - Unscheduled,29610_20181009_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
69353,Aria,932 Larkin St,San Francisco,CA,94109,37.786565,-122.418116,"(37.786565, -122.418116)",,69353_20180731,07/31/2018 12:00:00 AM,91,Routine - Unscheduled,69353_20180731_103114,High risk vermin infestation,High Risk
3228,THANH LONG RESTAURANT,4101 JUDAH St,San Francisco,CA,94122,37.760383,-122.50609,"(37.760383, -122.50609)",+14155257984,3228_20180619,06/19/2018 12:00:00 AM,86,Routine - Unscheduled,3228_20180619_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
5183,St Mary's Cathedral/Convention Center,1111 Gough St,San Francisco,CA,94109,37.784361,-122.424554,"(37.784361, -122.424554)",,5183_20180717,07/17/2018 12:00:00 AM,90,Routine - Unscheduled,5183_20180717_103131,Moderate risk vermin infestation,Moderate Risk
62560,Tasty Coffee,1818 San Jose Avenue,San Francisco,CA,94112,37.728688,-122.440358,"(37.728688, -122.440358)",,62560_20180228,02/28/2018 12:00:00 AM,86,Routine - Unscheduled,62560_20180228_103143,Inadequate warewashing facilities or equipment,Low Risk
7757,CAKE GALLERY,290 09th St,San Francisco,CA,94103,37.768357,-122.419792,"(37.768357, -122.419792)",+14155560552,7757_20180213,02/13/2018 12:00:00 AM,93,Routine - Unscheduled,7757_20180213_103114,High risk vermin infestation,High Risk
64379,Piccadilly Fish & Chips,1348 Polk St,San Francisco,CA,94109,37.789299,-122.420352,"(37.789299, -122.420352)",+14155776477,64379_20180911,09/11/2018 12:00:00 AM,92,Routine - Unscheduled,64379_20180911_103154,Unclean or degraded floors walls or ceilings,Low Risk
4824,THE GAP CAFE,1 HARRISON St,San Francisco,CA,94105,37.789177,-122.388962,"(37.789177, -122.388962)",+14155292977,4824_20180213,02/13/2018 12:00:00 AM,93,Routine - Unscheduled,4824_20180213_103103,High risk food holding temperature,High Risk
66732,Soma Restaurant And Bar,85 05th St,San Francisco,CA,94103,37.782854,-122.406662,"(37.782854, -122.406662)",,66732_20180119,01/19/2018 12:00:00 AM,90,Routine - Unscheduled,66732_20180119_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
63992,Thai Cottage Restaurant,4041 JUDAH St,San Francisco,CA,94122,37.760413,-122.50555,"(37.760413, -122.50555)",+14155670820,63992_20180718,07/18/2018 12:00:00 AM,81,Routine - Unscheduled,63992_20180718_103114,High risk vermin infestation,High Risk
5562,NY FRANKFURTER / COFFEE CART,Civic Ctr- garage Lobby,San Francisco,CA,94102,37.779847,-122.418985,"(37.779847, -122.418985)",,5562_20180605,06/05/2018 12:00:00 AM,100,Routine - Unscheduled,5562_20180605_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
1526,CHOUQUET'S,2500 WASHINGTON St,San Francisco,CA,94115,37.791607,-122.434563,"(37.791607, -122.434563)",,1526_20180806,08/06/2018 12:00:00 AM,71,Routine - Unscheduled,1526_20180806_103144,Unapproved or unmaintained equipment or utensils,Low Risk
38442,Yum Yum Hunan,1828 DIVISADERO St,San Francisco,CA,94115,37.786578,-122.440096,"(37.786578, -122.440096)",,38442_20181015,10/15/2018 12:00:00 AM,63,Routine - Unscheduled,38442_20181015_103144,Unapproved or unmaintained equipment or utensils,Low Risk
38379,Mi Ranchito Produce,2169 Mission St,San Francisco,CA,94110,37.762344,-122.419386,"(37.762344, -122.419386)",,38379_20180625,06/25/2018 12:00:00 AM,88,Routine - Unscheduled,38379_20180625_103152,Unclean unmaintained or improperly constructed toilet facilities,Low Risk
62632,Live Sushi Bistro,1 Gilbert St,San Francisco,CA,94103,37.774759,-122.404133,"(37.774759, -122.404133)",,62632_20180123,01/23/2018 12:00:00 AM,78,Routine - Unscheduled,62632_20180123_103154,Unclean or degraded floors walls or ceilings,Low Risk
68615,Osha Express,1 Market St #21B,San Francisco,CA,94105,37.794347,-122.394932,"(37.794347, -122.394932)",,68615_20180122,01/22/2018 12:00:00 AM,76,Routine - Unscheduled,68615_20180122_103105,Improper cooling methods,High Risk
62462,Gateway Croissants,390 GOLDEN GATE Ave,San Francisco,CA,94102,37.781518,-122.416982,"(37.781518, -122.416982)",,62462_20180831,08/31/2018 12:00:00 AM,77,Routine - Unscheduled,62462_20180831_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
2942,Whole Foods Market,1765 CALIFORNIA St,San Francisco,CA,94109,37.790193,-122.423437,"(37.790193, -122.423437)",,2942_20180119,01/19/2018 12:00:00 AM,96,Routine - Unscheduled,2942_20180119_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
3817,Happy Chinese Restaurant,1324 Powell St,San Francisco,CA,94133,37.796848,-122.410097,"(37.796848, -122.410097)",,3817_20181128,11/28/2018 12:00:00 AM,84,Routine - Unscheduled,3817_20181128_103144,Unapproved or unmaintained equipment or utensils,Low Risk
5986,Golden Gate Day Health (St. Anthony),350 Golden Gate Ave,San Francisco,CA,94109,37.781568,-122.416373,"(37.781568, -122.416373)",,5986_20180430,04/30/2018 12:00:00 AM,96,Routine - Unscheduled,5986_20180430_103157,Food safety certificate or food handler card not available,Low Risk
63404,Commonwealth,2224 MISSION St,San Francisco,CA,94110,37.761337,-122.419355,"(37.761337, -122.419355)",+14155351500,63404_20180808,08/08/2018 12:00:00 AM,90,Routine - Unscheduled,63404_20180808_103127,Noncompliance with HAACP plan or variance,Moderate Risk
64346,Fillmore Bake Shop,1890 FILLMORE St,San Francisco,CA,94115,37.786951,-122.433362,"(37.786951, -122.433362)",,64346_20180615,06/15/2018 12:00:00 AM,73,Routine - Unscheduled,64346_20180615_103154,Unclean or degraded floors walls or ceilings,Low Risk
65677,Eleven O One,1101 Polk St,San Francisco,CA,94109,37.787074,-122.419984,"(37.787074, -122.419984)",,65677_20180622,06/22/2018 12:00:00 AM,92,Routine - Unscheduled,65677_20180622_103150,Improper or defective plumbing,Low Risk
32919,New Princess Market,500 Eddy St,San Francisco,CA,94109,37.783559,-122.41595,"(37.783559, -122.41595)",,32919_20180501,05/01/2018 12:00:00 AM,70,Routine - Unscheduled,32919_20180501_103145,Improper storage of equipment utensils or linens,Low Risk
59599,Bite,912 Sutter St,San Francisco,CA,94109,37.788367,-122.415474,"(37.788367, -122.415474)",,59599_20180228,02/28/2018 12:00:00 AM,90,Routine - Unscheduled,59599_20180228_103150,Improper or defective plumbing,Low Risk
18921,Nopa,560 Divisadero St,San Francisco,CA,94117,37.774778,-122.437717,"(37.774778, -122.437717)",,18921_20180409,04/09/2018 12:00:00 AM,93,Routine - Unscheduled,18921_20180409_103109,Unclean or unsanitary food contact surfaces,High Risk
510,Donut Time,2401 Noriega St,San Francisco,CA,94122,37.753633,-122.48954,"(37.753633, -122.48954)",,510_20180802,08/02/2018 12:00:00 AM,86,Routine - Unscheduled,510_20180802_103135,No person in charge of food facility,Low Risk
32698,Hunan Cafe #2,4450 CABRILLO St,San Francisco,CA,94121,37.773438,-122.506651,"(37.773438, -122.506651)",,32698_20180419,04/19/2018 12:00:00 AM,84,Routine - Unscheduled,32698_20180419_103138,Improper storage use or identification of toxic substances,Low Risk
2599,HONG KONG RESTAURANT,2728 SAN BRUNO Ave,San Francisco,CA,94134,37.727159,-122.403452,"(37.727159, -122.403452)",+14155461818,2599_20180409,04/09/2018 12:00:00 AM,79,Routine - Unscheduled,2599_20180409_103131,Moderate risk vermin infestation,Moderate Risk
68403,Empero Taste,4052 BALBOA St,San Francisco,CA,94121,37.77554,-122.502142,"(37.77554, -122.502142)",,68403_20180625,06/25/2018 12:00:00 AM,75,Routine - Unscheduled,68403_20180625_103147,Inadequate ventilation or lighting,Low Risk
37231,Utopia Cafe,139 Waverly Pl,San Francisco,CA,94108,37.794723,-122.406944,"(37.794723, -122.406944)",,37231_20181226,12/26/2018 12:00:00 AM,64,Routine - Unscheduled,37231_20181226_103103,High risk food holding temperature,High Risk
3196,United Irish Cultural Center,2700 45th Ave,San Francisco,CA,94116,37.735943,-122.503086,"(37.735943, -122.503086)",,3196_20180924,09/24/2018 12:00:00 AM,96,Routine - Unscheduled,3196_20180924_103139,Improper food storage,Low Risk
26340,VIP Coffee & Cake Shop,671 Broadway St,San Francisco,CA,94133,37.797704,-122.408058,"(37.797704, -122.408058)",,26340_20180514,05/14/2018 12:00:00 AM,85,Routine - Unscheduled,26340_20180514_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
65872,Barcino,399 GROVE St,San Francisco,CA,94102,37.777833,-122.422797,"(37.777833, -122.422797)",,65872_20180718,07/18/2018 12:00:00 AM,90,Routine - Unscheduled,65872_20180718_103161,Low risk vermin infestation,Low Risk
5891,FILIPINO ED. CTR ELEMENTARY SCHOOL,824 HARRISON St,San Francisco,CA,94103,37.780295,-122.400308,"(37.780295, -122.400308)",+14155297966,5891_20181015,10/15/2018 12:00:00 AM,90,Routine - Unscheduled,5891_20181015_103139,Improper food storage,Low Risk
9283,La Fonda,712 Irving St,San Francisco,CA,94122,37.764108,-122.465531,"(37.764108, -122.465531)",,9283_20180315,03/15/2018 12:00:00 AM,83,Routine - Unscheduled,9283_20180315_103157,Food safety certificate or food handler card not available,Low Risk
63082,The Brick Yard,1787 Union St,San Francisco,CA,94123,37.797933,-122.428627,"(37.797933, -122.428627)",+14156677676,63082_20180222,02/22/2018 12:00:00 AM,87,Routine - Unscheduled,63082_20180222_103152,Unclean unmaintained or improperly constructed toilet facilities,Low Risk
62597,J J Fish & Chicken,5100 03rd St,San Francisco,CA,94124,37.732443,-122.391682,"(37.732443, -122.391682)",,62597_20180814,08/14/2018 12:00:00 AM,77,Routine - Unscheduled,62597_20180814_103107,Improper reheating of food,High Risk
63763,Wild Pepper,3601 26th St,San Francisco,CA,94110,37.748813,-122.421569,"(37.748813, -122.421569)",,63763_20180205,02/05/2018 12:00:00 AM,72,Routine - Unscheduled,63763_20180205_103120,Moderate risk food holding temperature,Moderate Risk
1345,Cordon Bleu,1574 California St,San Francisco,CA,94109,37.790683,-122.420264,"(37.790683, -122.420264)",,1345_20180626,06/26/2018 12:00:00 AM,80,Routine - Unscheduled,1345_20180626_103154,Unclean or degraded floors walls or ceilings,Low Risk
62768,19th Ave Shell,1200 19th Ave,San Francisco,CA,94122,37.765421,-122.477256,"(37.765421, -122.477256)",,62768_20180430,04/30/2018 12:00:00 AM,90,Routine - Unscheduled,62768_20180430_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
2788,Sushi Hunter,1701 Powell St,San Francisco,CA,94133,37.800424,-122.410894,"(37.800424, -122.410894)",,2788_20180612,06/12/2018 12:00:00 AM,92,Routine - Unscheduled,2788_20180612_103144,Unapproved or unmaintained equipment or utensils,Low Risk
2109,ANH HONG PHU-NHUAN RESTAURANT,808 GEARY St,San Francisco,CA,94109,37.786354,-122.416628,"(37.786354, -122.416628)",,2109_20180201,02/01/2018 12:00:00 AM,90,Routine - Unscheduled,2109_20180201_103161,Low risk vermin infestation,Low Risk
18120,Ayola,118 NEW MONTGOMERY STREET,San Francisco,CA,94105,37.787127,-122.400201,"(37.787127, -122.400201)",,18120_20180424,04/24/2018 12:00:00 AM,88,Routine - Unscheduled,18120_20180424_103120,Moderate risk food holding temperature,Moderate Risk
1617,CLEMENT BBQ RESTAURANT,617 CLEMENT St,San Francisco,CA,94118,37.782843,-122.4659,"(37.782843, -122.4659)",+14155663328,1617_20180522,05/22/2018 12:00:00 AM,71,Routine - Unscheduled,1617_20180522_103154,Unclean or degraded floors walls or ceilings,Low Risk
60548,Annie's Hot Dogs & Pretzels,"Golden Gate Park, JFK Dr.@Conservatory of Flowers",San Francisco,CA,,37.777122,-122.419639,"(37.777122, -122.419639)",+14155841726,60548_20180608,06/08/2018 12:00:00 AM,83,Routine - Unscheduled,60548_20180608_103157,Food safety certificate or food handler card not available,Low Risk
58637,54 Mint Wine Bar,16 Mint Plaza,San Francisco,CA,94103,37.782777,-122.407877,"(37.782777, -122.407877)",,58637_20180328,03/28/2018 12:00:00 AM,96,Routine - Unscheduled,58637_20180328_103150,Improper or defective plumbing,Low Risk
36745,Shanghai China Restaurant,1559 MISSION St,San Francisco,CA,94103,37.773447,-122.418123,"(37.773447, -122.418123)",,36745_20180514,05/14/2018 12:00:00 AM,75,Routine - Unscheduled,36745_20180514_103154,Unclean or degraded floors walls or ceilings,Low Risk
65348,Wok And Go,2700 24th St,San Francisco,CA,94110,37.752988,-122.406682,"(37.752988, -122.406682)",,65348_20180611,06/11/2018 12:00:00 AM,84,Routine - Unscheduled,65348_20180611_103120,Moderate risk food holding temperature,Moderate Risk
68998,Cajun House,308 05th Ave,San Francisco,CA,94118,37.7828,-122.463274,"(37.7828, -122.463274)",,68998_20181026,10/26/2018 12:00:00 AM,94,Routine - Unscheduled,68998_20181026_103154,Unclean or degraded floors walls or ceilings,Low Risk
66985,Pho Vietnam San Francisco,1406 Polk St,San Francisco,CA,94109,37.78973,-122.420445,"(37.78973, -122.420445)",,66985_20181108,11/08/2018 12:00:00 AM,93,Routine - Unscheduled,66985_20181108_103114,High risk vermin infestation,High Risk
36875,Daffodil c/o Orchard Hotel,665 Bush St,San Francisco,CA,94108,37.790184,-122.408468,"(37.790184, -122.408468)",,36875_20181126,11/26/2018 12:00:00 AM,94,Routine - Unscheduled,36875_20181126_103120,Moderate risk food holding temperature,Moderate Risk
4481,Bi Rite Market,3639 18th St,San Francisco,CA,94110,37.761483,-122.424688,"(37.761483, -122.424688)",+14155249760,4481_20180913,09/13/2018 12:00:00 AM,89,Routine - Unscheduled,4481_20180913_103105,Improper cooling methods,High Risk
5870,CARMICHAEL ELEMENTARY SCHOOL,55 SHERMAN St,San Francisco,CA,94103,37.776948,-122.406342,"(37.776948, -122.406342)",+14155246294,5870_20181018,10/18/2018 12:00:00 AM,90,Routine - Unscheduled,5870_20181018_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
3309,ALBORZ,1245 VAN NESS Ave,San Francisco,CA,94109,37.787375,-122.421844,"(37.787375, -122.421844)",+14155444321,3309_20180815,08/15/2018 12:00:00 AM,81,Routine - Unscheduled,3309_20180815_103109,Unclean or unsanitary food contact surfaces,High Risk
4469,Boudin Restaurant,160 Jefferson  2nd floor,San Francisco,CA,94133,37.808352,-122.415157,"(37.808352, -122.415157)",,4469_20180426,04/26/2018 12:00:00 AM,90,Routine - Unscheduled,4469_20180426_103150,Improper or defective plumbing,Low Risk
1487,PEET'S COFFEE & TEA,101 02nd St 150,San Francisco,CA,94105,37.787834,-122.399522,"(37.787834, -122.399522)",,1487_20180125,01/25/2018 12:00:00 AM,90,Routine - Unscheduled,1487_20180125_103152,Unclean unmaintained or improperly constructed toilet facilities,Low Risk
35702,MENKEE WONTON,1701 Noriega St,San Francisco,CA,94122,37.753954,-122.481866,"(37.753954, -122.481866)",,35702_20180306,03/06/2018 12:00:00 AM,61,Routine - Unscheduled,35702_20180306_103102,Unclean hands or improper use of gloves,High Risk
5859,BURTON HIGH SCHOOL,400 MANSELL St,San Francisco,CA,94134,37.720656,-122.405108,"(37.720656, -122.405108)",+14155464570,5859_20181022,10/22/2018 12:00:00 AM,91,Routine - Unscheduled,5859_20181022_103144,Unapproved or unmaintained equipment or utensils,Low Risk
65111,Cafe Fiore,3599 24th St,San Francisco,CA,94110,37.751951,-122.422827,"(37.751951, -122.422827)",,65111_20180306,03/06/2018 12:00:00 AM,84,Routine - Unscheduled,65111_20180306_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
470,Franchino,347 Columbus Ave,San Francisco,CA,94133,37.798427,-122.407507,"(37.798427, -122.407507)",,470_20180523,05/23/2018 12:00:00 AM,92,Routine - Unscheduled,470_20180523_103138,Improper storage use or identification of toxic substances,Low Risk
2659,HUNAN CHEF,525 CORTLAND Ave,San Francisco,CA,94110,37.739048,-122.416019,"(37.739048, -122.416019)",,2659_20180327,03/27/2018 12:00:00 AM,77,Routine - Unscheduled,2659_20180327_103154,Unclean or degraded floors walls or ceilings,Low Risk
475,Mara's,503 Columbus Ave,San Francisco,CA,94133,37.799501,-122.409084,"(37.799501, -122.409084)",,475_20180410,04/10/2018 12:00:00 AM,90,Routine - Unscheduled,475_20180410_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
61460,Pera,1457 18th St,San Francisco,CA,94107,37.762493,-122.397073,"(37.762493, -122.397073)",,61460_20180125,01/25/2018 12:00:00 AM,83,Routine - Unscheduled,61460_20180125_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
32654,Double Play Bar & Grill,2401 16th St,San Francisco,CA,94103,37.765553,-122.410779,"(37.765553, -122.410779)",,32654_20180529,05/29/2018 12:00:00 AM,76,Routine - Unscheduled,32654_20180529_103107,Improper reheating of food,High Risk
68615,Osha Express,1 Market St #21B,San Francisco,CA,94105,37.794347,-122.394932,"(37.794347, -122.394932)",,68615_20180122,01/22/2018 12:00:00 AM,76,Routine - Unscheduled,68615_20180122_103148,No thermometers or uncalibrated thermometers,Low Risk
57755,Events Management @ Legion of Honor,100 34th Ave,San Francisco,CA,94121,37.785711,-122.500155,"(37.785711, -122.500155)",,57755_20181130,11/30/2018 12:00:00 AM,92,Routine - Unscheduled,57755_20181130_103120,Moderate risk food holding temperature,Moderate Risk
1043,CENTRAL COFFEE TEA & SPICE,1696 HAYES St,San Francisco,CA,94117,37.774198,-122.444214,"(37.774198, -122.444214)",,1043_20180928,09/28/2018 12:00:00 AM,83,Routine - Unscheduled,1043_20180928_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk
2659,HUNAN CHEF,525 CORTLAND Ave,San Francisco,CA,94110,37.739048,-122.416019,"(37.739048, -122.416019)",,2659_20180327,03/27/2018 12:00:00 AM,77,Routine - Unscheduled,2659_20180327_103154,Unclean or degraded floors walls or ceilings,Low Risk
71532,Xpresso Tea,6901 Geary Blvd,San Francisco,CA,94121,37.779663,-122.493618,"(37.779663, -122.493618)",+14155277367,71532_20180202,02/02/2018 12:00:00 AM,92,Routine - Unscheduled,71532_20180202_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk
63084,New Lien Hing,400 Clement St,San Francisco,CA,94118,37.783008,-122.463562,"(37.783008, -122.463562)",,63084_20180607,06/07/2018 12:00:00 AM,63,Routine - Unscheduled,63084_20180607_103148,No thermometers or uncalibrated thermometers,Low Risk
2437,MANORA'S THAI CUISINE,1600 FOLSOM St,San Francisco,CA,94103,37.770748,-122.415137,"(37.770748, -122.415137)",,2437_20180529,05/29/2018 12:00:00 AM,88,Routine - Unscheduled,2437_20180529_103133,Foods not protected from contamination,Moderate Risk
66768,Little Vine,1541 Grant Ave,San Francisco,CA,94133,37.801109,-122.407756,"(37.801109, -122.407756)",,66768_20180523,05/23/2018 12:00:00 AM,96,Routine - Unscheduled,66768_20180523_103144,Unapproved or unmaintained equipment or utensils,Low Risk
36745,Shanghai China Restaurant,1559 MISSION St,San Francisco,CA,94103,37.773447,-122.418123,"(37.773447, -122.418123)",,36745_20180514,05/14/2018 12:00:00 AM,75,Routine - Unscheduled,36745_20180514_103109,Unclean or unsanitary food contact surfaces,High Risk
66583,Kara's Cupcakes,2565 03rd St #334,San Francisco,CA,94107,37.757114,-122.388034,"(37.757114, -122.388034)",,66583_20180611,06/11/2018 12:00:00 AM,94,Routine - Unscheduled,66583_20180611_103133,Foods not protected from contamination,Moderate Risk
69753,Sift Cupcake & Dessert Bar,2411 California St,San Francisco,CA,94115,37.788834,-122.43402,"(37.788834, -122.43402)",+14155503030,69753_20180730,07/30/2018 12:00:00 AM,87,Routine - Unscheduled,69753_20180730_103144,Unapproved or unmaintained equipment or utensils,Low Risk
17723,Sushi Suki Restaurant,360 C West Portal Ave,San Francisco,CA,94127,37.738857,-122.457584,"(37.738857, -122.457584)",,17723_20180222,02/22/2018 12:00:00 AM,84,Routine - Unscheduled,17723_20180222_103154,Unclean or degraded floors walls or ceilings,Low Risk
999,SERRANO'S PIZZA II,3274 21st St,San Francisco,CA,94110,37.756997,-122.420534,"(37.756997, -122.420534)",+14155691615,999_20180123,01/23/2018 12:00:00 AM,80,Routine - Unscheduled,999_20180123_103118,Employee eating or smoking,Moderate Risk
272,ON THE BRIDGE,1581 Webster St #206,San Francisco,CA,94115,37.785227,-122.431472,"(37.785227, -122.431472)",+14155927765,272_20180606,06/06/2018 12:00:00 AM,79,Routine - Unscheduled,272_20180606_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
