business_id,business_name,business_address,business_city,business_state,business_postal_code,business_latitude,business_longitude,business_location,business_phone_number,inspection_id,inspection_date,inspection_score,inspection_type,violation_id,violation,risk_category
552,Loi's Vietnamese Restaurant,2228 Irving St,San Francisco,CA,94122,37.763428,-122.481736,"(37.763428, -122.481736)",,552_20170110,1/10/17 0:00,89,Routine - Unscheduled,552_20170110_103147,Inadequate ventilation or lighting,Low Risk
5859,BURTON HIGH SCHOOL,400 MANSELL St,San Francisco,CA,94134,37.720656,-122.405108,"(37.720656, -122.405108)",14155464570,5859_20170215,2/15/17 0:00,92,Routine - Unscheduled,5859_20170215_103147,Inadequate ventilation or lighting,Low Risk
69294,We Sushi,428 11th,San Francisco,CA,,37.770613,-122.412191,"(37.770613, -122.412191)",,69294_20170307,3/7/17 0:00,83,Routine - Unscheduled,69294_20170307_103147,Inadequate ventilation or lighting,Low Risk
36160,Zabb,4440 Mission St,San Francisco,CA,94112,37.726489,-122.433485,"(37.726489, -122.433485)",14155582455,36160_20161208,12/8/16 0:00,94,Routine - Unscheduled,36160_20161208_103147,Inadequate ventilation or lighting,Low Risk
67489,The Dark Horse Inn,942 Geneva Ave,San Francisco,CA,94112,37.716105,-122.440422,"(37.716105, -122.440422)",,67489_20170420,4/20/17 0:00,94,Routine - Unscheduled,67489_20170420_103147,Inadequate ventilation or lighting,Low Risk
65348,Wok And Go,2700 24th St,San Francisco,CA,94110,37.752988,-122.406682,"(37.752988, -122.406682)",,65348_20170627,6/27/17 0:00,70,Routine - Unscheduled,65348_20170627_103147,Inadequate ventilation or lighting,Low Risk
18310,Chef Hunan,4661 MISSION St,San Francisco,CA,94112,37.723782,-122.435446,"(37.723782, -122.435446)",,18310_20180606,6/6/18 0:00,82,Routine - Unscheduled,18310_20180606_103147,Inadequate ventilation or lighting,Low Risk
68540,Rank Quickserve,4199 Mission St,San Francisco,CA,94112,37.730249,-122.429739,"(37.730249, -122.429739)",,68540_20171011,10/11/17 0:00,94,Routine - Unscheduled,68540_20171011_103147,Inadequate ventilation or lighting,Low Risk
3248,ST. ANNE'S HOME,300 LAKE St,San Francisco,CA,94118,37.786797,-122.462552,"(37.786797, -122.462552)",,3248_20180725,7/25/18 0:00,92,Routine - Unscheduled,3248_20180725_103147,Inadequate ventilation or lighting,Low Risk
67510,Subway Sandwiches,215 Fremont St,San Francisco,CA,94105,37.788864,-122.394613,"(37.788864, -122.394613)",,67510_20160824,8/24/16 0:00,94,Routine - Unscheduled,67510_20160824_103147,Inadequate ventilation or lighting,Low Risk
1632,SWEET CHINITO,3100 MISSION St,San Francisco,CA,94110,37.748164,-122.418241,"(37.748164, -122.418241)",,1632_20180309,3/9/18 0:00,96,Routine - Unscheduled,1632_20180309_103147,Inadequate ventilation or lighting,Low Risk
542,Hamburger Haven,800 Clement St,San Francisco,CA,94118,37.782799,-122.467852,"(37.782799, -122.467852)",,542_20180612,6/12/18 0:00,88,Routine - Unscheduled,542_20180612_103147,Inadequate ventilation or lighting,Low Risk
69368,Onigilly,343 Kearny St,San Francisco,CA,94108,37.791149,-122.404171,"(37.791149, -122.404171)",14155674706,69368_20181004,10/4/18 0:00,94,Routine - Unscheduled,69368_20181004_103147,Inadequate ventilation or lighting,Low Risk
2925,Marines Memorial Club - Banquet,609 Sutter St 10th Floor,San Francisco,CA,94102,37.788954,-122.410467,"(37.788954, -122.410467)",,2925_20161207,12/7/16 0:00,88,Routine - Unscheduled,2925_20161207_103147,Inadequate ventilation or lighting,Low Risk
60602,Nizario's Pizza No 4,279 Columbus St,San Francisco,CA,94133,37.797827,-122.406598,"(37.797827, -122.406598)",,60602_20171214,12/14/17 0:00,92,Routine - Unscheduled,60602_20171214_103147,Inadequate ventilation or lighting,Low Risk
45,CHARLIE'S DELI CAFE,3202 FOLSOM St,San Francisco,CA,94110,37.747114,-122.413641,"(37.747114, -122.413641)",,45_20180529,5/29/18 0:00,88,Routine - Unscheduled,45_20180529_103147,Inadequate ventilation or lighting,Low Risk
71168,Mangrove Kitchen,312 DIVISADERO St,San Francisco,CA,94117,37.772458,-122.437247,"(37.772458, -122.437247)",14155795454,71168_20180628,6/28/18 0:00,88,Routine - Unscheduled,71168_20180628_103147,Inadequate ventilation or lighting,Low Risk
35221,Golden Flower Vietnamese Restaurant,667 Jackson St,San Francisco,CA,94133,37.796026,-122.406202,"(37.796026, -122.406202)",,35221_20171108,11/8/17 0:00,79,Routine - Unscheduled,35221_20171108_103147,Inadequate ventilation or lighting,Low Risk
4643,CHEUNG HING CHINESE DELI & MEAT INC,323 Clement St,San Francisco,CA,94118,37.782993,-122.462709,"(37.782993, -122.462709)",14155754259,4643_20180109,1/9/18 0:00,83,Routine - Unscheduled,4643_20180109_103147,Inadequate ventilation or lighting,Low Risk
37060,Halu,312 08th Ave,San Francisco,CA,94118,37.782576,-122.46648,"(37.782576, -122.46648)",14155229165,37060_20171205,12/5/17 0:00,85,Routine - Unscheduled,37060_20171205_103147,Inadequate ventilation or lighting,Low Risk
70970,H.Q. Bar & Restaurant,1568 HAIGHT St,San Francisco,CA,94117,37.769888,-122.448093,"(37.769888, -122.448093)",,70970_20181109,11/9/18 0:00,80,Routine - Unscheduled,70970_20181109_103147,Inadequate ventilation or lighting,Low Risk
66985,Pho Vietnam San Francisco,1406 Polk St,San Francisco,CA,94109,37.78973,-122.420445,"(37.78973, -122.420445)",,66985_20171003,10/3/17 0:00,86,Routine - Unscheduled,66985_20171003_103147,Inadequate ventilation or lighting,Low Risk
4608,Gourmet Kitchen,1051 Stockton St,San Francisco,CA,94108,37.795594,-122.408204,"(37.795594, -122.408204)",,4608_20161212,12/12/16 0:00,92,Routine - Unscheduled,4608_20161212_103147,Inadequate ventilation or lighting,Low Risk
1345,Cordon Bleu,1574 California St,San Francisco,CA,94109,37.790683,-122.420264,"(37.790683, -122.420264)",,1345_20180626,6/26/18 0:00,80,Routine - Unscheduled,1345_20180626_103147,Inadequate ventilation or lighting,Low Risk
18573,Cafe Le,2895 VAN NESS Ave,San Francisco,CA,94109,37.802163,-122.424794,"(37.802163, -122.424794)",,18573_20180928,9/28/18 0:00,98,Routine - Unscheduled,18573_20180928_103147,Inadequate ventilation or lighting,Low Risk
39049,Specialty's Cafe & Bakery,"1 Post St, Lower Level",San Francisco,CA,94104,37.789068,-122.40201,"(37.789068, -122.40201)",,39049_20171127,11/27/17 0:00,83,Routine - Unscheduled,39049_20171127_103147,Inadequate ventilation or lighting,Low Risk
5206,Western Addition Senior Citizen Service,1390 TURK St,San Francisco,CA,94115,37.780567,-122.431965,"(37.780567, -122.431965)",,5206_20180611,6/11/18 0:00,94,Routine - Unscheduled,5206_20180611_103147,Inadequate ventilation or lighting,Low Risk
35317,Metropolitan Lounge (aka: The Lookout),3600 16th St,San Francisco,CA,94114,37.764248,-122.433392,"(37.764248, -122.433392)",,35317_20171205,12/5/17 0:00,90,Routine - Unscheduled,35317_20171205_103147,Inadequate ventilation or lighting,Low Risk
9679,Eastern Bakery Inc,720 Grant Ave,San Francisco,CA,94108,37.793598,-122.406097,"(37.793598, -122.406097)",,9679_20180608,6/8/18 0:00,63,Routine - Unscheduled,9679_20180608_103147,Inadequate ventilation or lighting,Low Risk
65831,Spices Restaurant,291 06th Ave,San Francisco,CA,94118,37.778382,-122.462787,"(37.778382, -122.462787)",,65831_20170726,7/26/17 0:00,77,Routine - Unscheduled,65831_20170726_103147,Inadequate ventilation or lighting,Low Risk
34728,Pete's Tavern,128 KING STREET,San Francisco,CA,94107,37.779343,-122.390519,"(37.779343, -122.390519)",,34728_20161213,12/13/16 0:00,90,Routine - Unscheduled,34728_20161213_103147,Inadequate ventilation or lighting,Low Risk
67564,ITHAI,720 Post St,San Francisco,CA,94109,37.787691,-122.413717,"(37.787691, -122.413717)",,67564_20170804,8/4/17 0:00,67,Routine - Unscheduled,67564_20170804_103147,Inadequate ventilation or lighting,Low Risk
34746,Marina Pizza & Pasta,2139 Lombard St,San Francisco,CA,94123,37.799716,-122.436685,"(37.799716, -122.436685)",,34746_20180130,1/30/18 0:00,92,Routine - Unscheduled,34746_20180130_103147,Inadequate ventilation or lighting,Low Risk
2317,BURGER JOINT,807 VALENCIA St,San Francisco,CA,94110,37.759933,-122.421356,"(37.759933, -122.421356)",14155823494,2317_20170905,9/5/17 0:00,92,Routine - Unscheduled,2317_20170905_103147,Inadequate ventilation or lighting,Low Risk
2263,TAIWAN RESTAURANT,445 CLEMENT St,San Francisco,CA,94118,37.782933,-122.464089,"(37.782933, -122.464089)",,2263_20170425,4/25/17 0:00,68,Routine - Unscheduled,2263_20170425_103147,Inadequate ventilation or lighting,Low Risk
38606,Milan,606 Geary St,San Francisco,CA,94102,37.786748,-122.413404,"(37.786748, -122.413404)",,38606_20170223,2/23/17 0:00,87,Routine - Unscheduled,38606_20170223_103147,Inadequate ventilation or lighting,Low Risk
240,MIKI RESTAURANT,3639 BALBOA St,San Francisco,CA,94121,37.775663,-122.497949,"(37.775663, -122.497949)",,240_20161004,10/4/16 0:00,82,Routine - Unscheduled,240_20161004_103147,Inadequate ventilation or lighting,Low Risk
5252,DAY DARMET CATERING,1068 Revere Ave,San Francisco,CA,94124,37.72608,-122.380207,"(37.72608, -122.380207)",,5252_20180919,9/19/18 0:00,92,Routine - Unscheduled,5252_20180919_103147,Inadequate ventilation or lighting,Low Risk
40185,5A5 Steak Lounge,244 Jackson St,San Francisco,CA,94111,37.796921,-122.400039,"(37.796921, -122.400039)",,40185_20180622,6/22/18 0:00,94,Routine - Unscheduled,40185_20180622_103147,Inadequate ventilation or lighting,Low Risk
66679,New Woey Loy Goey Restaurant,699 Jackson St,San Francisco,CA,94133,37.796013,-122.406507,"(37.796013, -122.406507)",,66679_20171108,11/8/17 0:00,70,Routine - Unscheduled,66679_20171108_103147,Inadequate ventilation or lighting,Low Risk
66612,Kama Sushi,1497 CHURCH St,San Francisco,CA,94131,37.746962,-122.426905,"(37.746962, -122.426905)",,66612_20180612,6/12/18 0:00,92,Routine - Unscheduled,66612_20180612_103147,Inadequate ventilation or lighting,Low Risk
3743,ROUND TABLE PIZZA RESTAURANT,3567 Geary Blvd,San Francisco,CA,94118,37.781233,-122.457185,"(37.781233, -122.457185)",,3743_20180116,1/16/18 0:00,83,Routine - Unscheduled,3743_20180116_103147,Inadequate ventilation or lighting,Low Risk
69761,Missionaries of Charity,55 Sadowa St,San Francisco,CA,94112,37.712268,-122.455421,"(37.712268, -122.455421)",14155583449,69761_20161214,12/14/16 0:00,94,Routine - Unscheduled,69761_20161214_103147,Inadequate ventilation or lighting,Low Risk
1005,CHAVITA'S MEXICAN RESTAURANT,3006 MISSION St,San Francisco,CA,94110,37.748855,-122.418134,"(37.748855, -122.418134)",14155286927,1005_20170713,7/13/17 0:00,78,Routine - Unscheduled,1005_20170713_103147,Inadequate ventilation or lighting,Low Risk
19170,Vino Rosso,629 Cortland Ave,San Francisco,CA,94110,37.739041,-122.415636,"(37.739041, -122.415636)",14155641278,19170_20171004,10/4/17 0:00,98,Routine - Unscheduled,19170_20171004_103147,Inadequate ventilation or lighting,Low Risk
67554,Good Orchard Bakery,4675 Mission St,San Francisco,CA,94112,37.723532,-122.435636,"(37.723532, -122.435636)",,67554_20160902,9/2/16 0:00,72,Routine - Unscheduled,67554_20160902_103147,Inadequate ventilation or lighting,Low Risk
3491,Borodudur Restaurant,700 Post St,San Francisco,CA,94109,37.787677,-122.413624,"(37.787677, -122.413624)",,3491_20170607,6/7/17 0:00,90,Routine - Unscheduled,3491_20170607_103147,Inadequate ventilation or lighting,Low Risk
65245,Let's Eat,5130 03rd St,San Francisco,CA,94124,37.731831,-122.391862,"(37.731831, -122.391862)",,65245_20180806,8/6/18 0:00,92,Routine - Unscheduled,65245_20180806_103147,Inadequate ventilation or lighting,Low Risk
1139,MINI CAFE,28 VAN NESS,San Francisco,CA,94102,37.775867,-122.419356,"(37.775867, -122.419356)",14155430177,1139_20171127,11/27/17 0:00,69,Routine - Unscheduled,1139_20171127_103147,Inadequate ventilation or lighting,Low Risk
3165,HAN IL KWAN,1802 BALBOA St,San Francisco,CA,94121,37.776599,-122.478292,"(37.776599, -122.478292)",14153598244,3165_20161003,10/3/16 0:00,79,Routine - Unscheduled,3165_20161003_103147,Inadequate ventilation or lighting,Low Risk
4678,BOUDIN BAKERY,399 10th Ave,San Francisco,CA,94118,37.781139,-122.468635,"(37.781139, -122.468635)",,4678_20171020,10/20/17 0:00,75,Routine - Unscheduled,4678_20171020_103147,Inadequate ventilation or lighting,Low Risk
61579,La Oaxaquena Bakery and Restaurant,2128 Mission St,San Francisco,CA,94110,37.762898,-122.419505,"(37.762898, -122.419505)",,61579_20170630,6/30/17 0:00,67,Routine - Unscheduled,61579_20170630_103147,Inadequate ventilation or lighting,Low Risk
3613,IL PIRATA,2007 16th St,San Francisco,CA,94103,37.765794,-122.406848,"(37.765794, -122.406848)",,3613_20171116,11/16/17 0:00,68,Routine - Unscheduled,3613_20171116_103147,Inadequate ventilation or lighting,Low Risk
5905,MARINA MIDDLE SCHOOL,3500 FILLMORE St,San Francisco,CA,94123,37.801776,-122.43641,"(37.801776, -122.43641)",14155743495,5905_20160920,9/20/16 0:00,94,Routine - Unscheduled,5905_20160920_103147,Inadequate ventilation or lighting,Low Risk
5808,BALBOA HIGH SCHOOL,1000 CAYUGA Ave,San Francisco,CA,94112,37.722067,-122.43983,"(37.722067, -122.43983)",14155464090,5808_20170914,9/14/17 0:00,98,Routine - Unscheduled,5808_20170914_103147,Inadequate ventilation or lighting,Low Risk
4774,BAYSIDE MARKET,120 BRANNAN St,San Francisco,CA,94107,37.78416,-122.389239,"(37.78416, -122.389239)",14155220151,4774_20160823,8/23/16 0:00,84,Routine - Unscheduled,4774_20160823_103147,Inadequate ventilation or lighting,Low Risk
32556,Seal Rock Inn Restaurant,545 Point Lobos Ave,San Francisco,CA,94121,37.779853,-122.509128,"(37.779853, -122.509128)",,32556_20180620,6/20/18 0:00,77,Routine - Unscheduled,32556_20180620_103147,Inadequate ventilation or lighting,Low Risk
5908,SHERMAN ELEMENTARY SCHOOL,1651 UNION St,San Francisco,CA,94123,37.798243,-122.426167,"(37.798243, -122.426167)",14155743530,5908_20170314,3/14/17 0:00,88,Routine - Unscheduled,5908_20170314_103147,Inadequate ventilation or lighting,Low Risk
37060,Halu,312 08th Ave,San Francisco,CA,94118,37.782576,-122.46648,"(37.782576, -122.46648)",14155229165,37060_20181024,10/24/18 0:00,94,Routine - Unscheduled,37060_20181024_103147,Inadequate ventilation or lighting,Low Risk
279,Inga Donuts,1026 Hyde St,San Francisco,CA,94109,37.790347,-122.417227,"(37.790347, -122.417227)",,279_20171010,10/10/17 0:00,92,Routine - Unscheduled,279_20171010_103147,Inadequate ventilation or lighting,Low Risk
442,My Canh Restaurant,626 Broadway St,San Francisco,CA,94133,37.797828,-122.407474,"(37.797828, -122.407474)",,442_20170411,4/11/17 0:00,83,Routine - Unscheduled,442_20170411_103147,Inadequate ventilation or lighting,Low Risk
62771,Dinosaurs,2275 Market St Unit H,San Francisco,CA,94114,37.764697,-122.432322,"(37.764697, -122.432322)",,62771_20170809,8/9/17 0:00,80,Routine - Unscheduled,62771_20170809_103147,Inadequate ventilation or lighting,Low Risk
19094,Rigolo,3465 California St,San Francisco,CA,94118,37.786663,-122.451147,"(37.786663, -122.451147)",,19094_20180222,2/22/18 0:00,90,Routine - Unscheduled,19094_20180222_103147,Inadequate ventilation or lighting,Low Risk
1797,TIO CHILOS GRILL,2872 24th St,San Francisco,CA,94110,37.752807,-122.409752,"(37.752807, -122.409752)",,1797_20170105,1/5/17 0:00,86,Routine - Unscheduled,1797_20170105_103147,Inadequate ventilation or lighting,Low Risk
69110,Chez Maman,401 Gough St,San Francisco,CA,94102,37.776889,-122.423039,"(37.776889, -122.423039)",14155908177,69110_20180424,4/24/18 0:00,84,Routine - Unscheduled,69110_20180424_103147,Inadequate ventilation or lighting,Low Risk
2051,Cocotte,1521 Hyde St,San Francisco,CA,94109,37.794753,-122.418184,"(37.794753, -122.418184)",,2051_20180814,8/14/18 0:00,87,Routine - Unscheduled,2051_20180814_103147,Inadequate ventilation or lighting,Low Risk
3262,VILLA D'ESTE,2623 OCEAN Ave,San Francisco,CA,94132,37.731781,-122.47359,"(37.731781, -122.47359)",14155330580,3262_20170323,3/23/17 0:00,90,Routine - Unscheduled,3262_20170323_103147,Inadequate ventilation or lighting,Low Risk
4755,Aunt Fanny's Hot Pretzels,Pier 39  Lot 12,San Francisco,CA,94133,37.802479,-122.411234,"(37.802479, -122.411234)",,4755_20171004,10/4/17 0:00,94,Routine - Unscheduled,4755_20171004_103147,Inadequate ventilation or lighting,Low Risk
60114,Farmers Market & Produce,986 Polk St,San Francisco,CA,94109,37.785787,-122.419644,"(37.785787, -122.419644)",,60114_20180305,3/5/18 0:00,92,Routine - Unscheduled,60114_20180305_103147,Inadequate ventilation or lighting,Low Risk
5908,SHERMAN ELEMENTARY SCHOOL,1651 UNION St,San Francisco,CA,94123,37.798243,-122.426167,"(37.798243, -122.426167)",14155743530,5908_20160920,9/20/16 0:00,90,Routine - Unscheduled,5908_20160920_103147,Inadequate ventilation or lighting,Low Risk
31568,Taqueria El Sol #2,595 Geary St,San Francisco,CA,94102,37.786709,-122.413068,"(37.786709, -122.413068)",14155440405,31568_20170202,2/2/17 0:00,90,Routine - Unscheduled,31568_20170202_103147,Inadequate ventilation or lighting,Low Risk
2109,ANH HONG PHU-NHUAN RESTAURANT,808 GEARY St,San Francisco,CA,94109,37.786354,-122.416628,"(37.786354, -122.416628)",,2109_20170215,2/15/17 0:00,77,Routine - Unscheduled,2109_20170215_103147,Inadequate ventilation or lighting,Low Risk
35828,A1 Geneva Bakery,959 GENEVA Ave,San Francisco,CA,94112,37.715986,-122.440039,"(37.715986, -122.440039)",,35828_20161004,10/4/16 0:00,79,Routine - Unscheduled,35828_20161004_103147,Inadequate ventilation or lighting,Low Risk
1724,CAFE MUMS,1800 SUTTER St,San Francisco,CA,94115,37.786498,-122.430283,"(37.786498, -122.430283)",14155936986,1724_20180507,5/7/18 0:00,77,Routine - Unscheduled,1724_20180507_103147,Inadequate ventilation or lighting,Low Risk
5905,MARINA MIDDLE SCHOOL,3500 FILLMORE St,San Francisco,CA,94123,37.801776,-122.43641,"(37.801776, -122.43641)",14155743495,5905_20170908,9/8/17 0:00,92,Routine - Unscheduled,5905_20170908_103147,Inadequate ventilation or lighting,Low Risk
3707,Zingari,501 Post St,San Francisco,CA,94102,37.787983,-122.410397,"(37.787983, -122.410397)",,3707_20170614,6/14/17 0:00,96,Routine - Unscheduled,3707_20170614_103147,Inadequate ventilation or lighting,Low Risk
5191,HAIGHT ASHBURY FOOD PROGRAM,1525 Waller St,San Francisco,CA,94117,37.768731,-122.448908,"(37.768731, -122.448908)",,5191_20180322,3/22/18 0:00,96,Routine - Unscheduled,5191_20180322_103147,Inadequate ventilation or lighting,Low Risk
66202,Cake Coquette,1501 Cortland Ave,San Francisco,CA,94110,37.739764,-122.409475,"(37.739764, -122.409475)",,66202_20181023,10/23/18 0:00,98,Routine - Unscheduled,66202_20181023_103147,Inadequate ventilation or lighting,Low Risk
2544,EMPEROR PALACE RESTAURANT,0530 BALBOA St,San Francisco,CA,94118,37.777253,-122.464359,"(37.777253, -122.464359)",,2544_20180705,7/5/18 0:00,76,Routine - Unscheduled,2544_20180705_103147,Inadequate ventilation or lighting,Low Risk
39606,Stable Cafe,2128 Folsom St,San Francisco,CA,94110,37.763228,-122.415135,"(37.763228, -122.415135)",,39606_20171213,12/13/17 0:00,92,Routine - Unscheduled,39606_20171213_103147,Inadequate ventilation or lighting,Low Risk
1741,Osha Thai Noodle Cafe,696 Geary St,San Francisco,CA,94102,37.786598,-122.414583,"(37.786598, -122.414583)",,1741_20170412,4/12/17 0:00,90,Routine - Unscheduled,1741_20170412_103147,Inadequate ventilation or lighting,Low Risk
628,EL BURRITO EXPRESS #2,1812 DIVISADERO St,San Francisco,CA,94115,37.786407,-122.440057,"(37.786407, -122.440057)",14155774246,628_20180504,5/4/18 0:00,74,Routine - Unscheduled,628_20180504_103147,Inadequate ventilation or lighting,Low Risk
1047,PORK STORE CAFE,1451 HAIGHT St,San Francisco,CA,94117,37.770063,-122.446247,"(37.770063, -122.446247)",14155866981,1047_20180914,9/14/18 0:00,,Reinspection/Followup,1047_20180914_103147,Inadequate ventilation or lighting,Low Risk
2063,ZUSHI-PUZZLE,1910 LOMBARD St,San Francisco,CA,94123,37.800248,-122.433053,"(37.800248, -122.433053)",,2063_20180731,7/31/18 0:00,84,Routine - Unscheduled,2063_20180731_103147,Inadequate ventilation or lighting,Low Risk
1482,A2 CAFE,450 IRWIN St,San Francisco,CA,94107,37.767224,-122.399039,"(37.767224, -122.399039)",,1482_20170208,2/8/17 0:00,74,Routine - Unscheduled,1482_20170208_103147,Inadequate ventilation or lighting,Low Risk
10282,Jewish Community Center,3200 California,San Francisco,CA,94118,37.787311,-122.446839,"(37.787311, -122.446839)",,10282_20180612,6/12/18 0:00,92,Routine - Unscheduled,10282_20180612_103147,Inadequate ventilation or lighting,Low Risk
38197,Specialty's Cafe & Bakery,1 Post St Street Level,San Francisco,CA,94104,37.789068,-122.40201,"(37.789068, -122.40201)",14155362052,38197_20171127,11/27/17 0:00,92,Routine - Unscheduled,38197_20171127_103130,Inadequate sewage or wastewater disposal,Moderate Risk
65860,Super Duper,721 MARKET St,San Francisco,CA,94103,37.787097,-122.404122,"(37.787097, -122.404122)",,65860_20180430,4/30/18 0:00,,Complaint,65860_20180430_103130,Inadequate sewage or wastewater disposal,Moderate Risk
58675,Canon Kip Community House Senior Center,705 Natoma St,San Francisco,CA,,37.776537,-122.412188,"(37.776537, -122.412188)",14155483747,58675_20180330,3/30/18 0:00,85,Routine - Unscheduled,58675_20180330_103130,Inadequate sewage or wastewater disposal,Moderate Risk
2085,KENTUCKY FRIED CHICKEN #249,691 EDDY St,San Francisco,CA,94109,37.783053,-122.418988,"(37.783053, -122.418988)",14155672641,2085_20161108,11/8/16 0:00,78,Routine - Unscheduled,2085_20161108_103130,Inadequate sewage or wastewater disposal,Moderate Risk
39937,Chantal Guillon,437 A Hayes St,San Francisco,CA,94102,37.779847,-122.418985,"(37.779847, -122.418985)",,39937_20160926,9/26/16 0:00,,Reinspection/Followup,39937_20160926_103130,Inadequate sewage or wastewater disposal,Moderate Risk
1973,MY FAVORITE CAFE,2110 CLEMENT St,San Francisco,CA,94121,37.782169,-122.481942,"(37.782169, -122.481942)",,1973_20161013,10/13/16 0:00,69,Routine - Unscheduled,1973_20161013_103130,Inadequate sewage or wastewater disposal,Moderate Risk
3429,"Safeway Stores, Inc. #1206",350 Bay St,San Francisco,CA,94133,37.805758,-122.412774,"(37.805758, -122.412774)",,3429_20161202,12/2/16 0:00,90,Routine - Unscheduled,3429_20161202_103130,Inadequate sewage or wastewater disposal,Moderate Risk
5963,Mother Goose School,334 28th Ave,San Francisco,CA,94121,37.783013,-122.488126,"(37.783013, -122.488126)",,5963_20160927,9/27/16 0:00,96,Routine - Unscheduled,5963_20160927_103130,Inadequate sewage or wastewater disposal,Moderate Risk
4152,The Grand Nightclub,520 4th St,San Francisco,CA,94107,37.779225,-122.397741,"(37.779225, -122.397741)",,4152_20170130,1/30/17 0:00,87,Routine - Unscheduled,4152_20170130_103130,Inadequate sewage or wastewater disposal,Moderate Risk
1641,MARTHA & BROS. COFFEE CO,1551 Church St,San Francisco,CA,94131,37.745974,-122.426856,"(37.745974, -122.426856)",14155641166,1641_20170719,7/19/17 0:00,,Reinspection/Followup,1641_20170719_103130,Inadequate sewage or wastewater disposal,Moderate Risk
1641,MARTHA & BROS. COFFEE CO,1551 Church St,San Francisco,CA,94131,37.745974,-122.426856,"(37.745974, -122.426856)",14155641166,1641_20170707,7/7/17 0:00,,Reinspection/Followup,1641_20170707_103130,Inadequate sewage or wastewater disposal,Moderate Risk
2437,MANORA'S THAI CUISINE,1600 FOLSOM St,San Francisco,CA,94103,37.770748,-122.415137,"(37.770748, -122.415137)",,2437_20161128,11/28/16 0:00,80,Routine - Unscheduled,2437_20161128_103130,Inadequate sewage or wastewater disposal,Moderate Risk
65635,Focaccia Market Bakery,455 Market St 150,San Francisco,CA,94105,37.791227,-122.398872,"(37.791227, -122.398872)",,65635_20170912,9/12/17 0:00,71,Routine - Unscheduled,65635_20170912_103130,Inadequate sewage or wastewater disposal,Moderate Risk
63413,Mymy,1500 California St,San Francisco,CA,94109,37.790798,-122.419214,"(37.790798, -122.419214)",14155807466,63413_20180522,5/22/18 0:00,90,Routine - Unscheduled,63413_20180522_103130,Inadequate sewage or wastewater disposal,Moderate Risk
5654,S. F. Gourmet Hot Dog Cart,Pier 39,San Francisco,CA,94133,37.80824,-122.410189,"(37.80824, -122.410189)",,5654_20161031,10/31/16 0:00,96,Routine - Unscheduled,5654_20161031_103130,Inadequate sewage or wastewater disposal,Moderate Risk
27949,Shanghai House,3641 BALBOA ST,San Francisco,CA,94121,37.775663,-122.497959,"(37.775663, -122.497959)",,27949_20180910,9/10/18 0:00,70,Routine - Unscheduled,27949_20180910_103130,Inadequate sewage or wastewater disposal,Moderate Risk
1352,LA TORTILLA,495 Castro St B,San Francisco,CA,94114,37.760954,-122.434935,"(37.760954, -122.434935)",14155863990,1352_20161129,11/29/16 0:00,86,Routine - Unscheduled,1352_20161129_103130,Inadequate sewage or wastewater disposal,Moderate Risk
69392,Wonderland Restaurant,500 Haight St,San Francisco,CA,94117,37.772097,-122.430804,"(37.772097, -122.430804)",,69392_20170913,9/13/17 0:00,84,Routine - Unscheduled,69392_20170913_103130,Inadequate sewage or wastewater disposal,Moderate Risk
66220,Izakaya Kou,1560 Fillmore St,San Francisco,CA,94115,37.784007,-122.432816,"(37.784007, -122.432816)",,66220_20180313,3/13/18 0:00,84,Routine - Unscheduled,66220_20180313_103130,Inadequate sewage or wastewater disposal,Moderate Risk
61494,Golden City Inn,5131 03rd St,San Francisco,CA,94124,37.731902,-122.391576,"(37.731902, -122.391576)",,61494_20161129,11/29/16 0:00,78,Routine - Unscheduled,61494_20161129_103130,Inadequate sewage or wastewater disposal,Moderate Risk
67856,Pearl Market,1201 DIVISADERO St,San Francisco,CA,94115,37.780783,-122.438984,"(37.780783, -122.438984)",,67856_20180410,4/10/18 0:00,96,Routine - Unscheduled,67856_20180410_103130,Inadequate sewage or wastewater disposal,Moderate Risk
5925,ARCHBISHOP RIORDAN HIGH SCHOOL CAFE,175 PHELAN,San Francisco,CA,94112,37.727337,-122.45245,"(37.727337, -122.45245)",14155588200,5925_20170131,1/31/17 0:00,90,Routine - Unscheduled,5925_20170131_103130,Inadequate sewage or wastewater disposal,Moderate Risk
60548,Annie's Hot Dogs & Pretzels,"Golden Gate Park, JFK Dr.@Conservatory of Flowers",San Francisco,CA,,37.777122,-122.419639,"(37.777122, -122.419639)",14155841726,60548_20170421,4/21/17 0:00,90,Routine - Unscheduled,60548_20170421_103130,Inadequate sewage or wastewater disposal,Moderate Risk
3885,IZZY'S STEAK & CHOP HOUSE,3345 STEINER St,San Francisco,CA,94123,37.800384,-122.437864,"(37.800384, -122.437864)",14155560487,3885_20180321,3/21/18 0:00,86,Routine - Unscheduled,3885_20180321_103130,Inadequate sewage or wastewater disposal,Moderate Risk
70723,Dirty Habit,12 04th St,San Francisco,CA,94103,37.785388,-122.405369,"(37.785388, -122.405369)",,70723_20161024,10/24/16 0:00,84,Routine - Unscheduled,70723_20161024_103130,Inadequate sewage or wastewater disposal,Moderate Risk
